Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
72Ql6sV2Vb8ub2UUuD5WhX,"This Is Me Trying","III","Last Train",2025-01-31,333506,36,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:22:49Z,"","[PIAS] Recordings France",0.219,0.383,5,-11.757,1,0.0394,0.287,0.687,0.101,0.0373,64.99,4
1yTU60CIkhXxwJATF413H6,"Revenge","III","Last Train",2025-01-31,313493,35,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:22:49Z,"","[PIAS] Recordings France",0.75,0.39,2,-9.799,1,0.0357,0.0601,0.802,0.486,0.361,134.992,4
6kSRvbCw3hXouvRjqnRnSx,"One By One","III","Last Train",2025-01-31,285000,35,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:22:49Z,"","[PIAS] Recordings France",0.528,0.79,0,-7.171,1,0.0799,0.00902,0.0479,0.0876,0.306,158.055,4
2p44Rg4taIHMnuvZ4n39bt,"You've Ruined Everything","III","Last Train",2025-01-31,54880,32,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:22:49Z,"","[PIAS] Recordings France",0.222,0.00363,0,-42.951,1,0.0631,0.996,0.979,0.108,0.0314,70.389,5
1WopPDZDi4ElEQ1t3KuWhw,"I Hate You","III","Last Train",2025-01-31,451813,33,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:22:49Z,"","[PIAS] Recordings France",0.476,0.496,0,-9.187,1,0.0637,0.227,0.094,0.089,0.145,118.123,4
4e2QZ6NsyCjwdivIxYpEiO,"Atrophy","Whispers In The Speech Machine","The Laughing Chimes",2025-01-31,224503,24,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:26:42Z,"jangle pop,power pop","Slumberland Records LLC",0.399,0.84,0,-5.924,1,0.0434,0.000144,0.574,0.503,0.161,151.023,4
0j32jFVJVFC9MIhzAJGDo1,"He Never Finished the Thought","Whispers In The Speech Machine","The Laughing Chimes",2025-01-31,218581,21,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:26:42Z,"jangle pop,power pop","Slumberland Records LLC",0.19,0.662,7,-5.123,1,0.0427,0.000765,0.196,0.455,0.266,118.146,4
7aVS6wa4M3wRSvBkGUwJgS,"Country Eidolism","Whispers In The Speech Machine","The Laughing Chimes",2025-01-31,189430,20,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:26:42Z,"jangle pop,power pop","Slumberland Records LLC",0.478,0.553,1,-8.418,1,0.0291,0.351,0.573,0.107,0.117,116.096,4
7FNV9lJW6hk2N42OxbiJE8,"Cats Go Car Watching","Whispers In The Speech Machine","The Laughing Chimes",2025-01-31,206505,19,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:26:42Z,"jangle pop,power pop","Slumberland Records LLC",0.427,0.697,9,-5.368,1,0.0308,0.00682,0.0279,0.17,0.297,146.032,4
79J3LMtPOOdoZcuVPRiKvN,"A Promise to Keep","Whispers In The Speech Machine","The Laughing Chimes",2025-01-31,198881,19,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:26:42Z,"jangle pop,power pop","Slumberland Records LLC",0.387,0.891,0,-5.485,0,0.0477,0.000849,0.63,0.0877,0.454,149.012,4
3OC3fb0RRXnTaSC7W7E9im,"High Beams","Whispers In The Speech Machine","The Laughing Chimes",2025-01-31,206562,18,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:26:42Z,"jangle pop,power pop","Slumberland Records LLC",0.25,0.882,4,-4.111,1,0.0633,0.000429,0.754,0.385,0.417,153.883,3
20fIa4QfxMflDCCDvUqRiy,"Fluorescent Minds","Whispers In The Speech Machine","The Laughing Chimes",2025-01-31,204001,19,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:26:42Z,"jangle pop,power pop","Slumberland Records LLC",0.273,0.643,4,-6.148,1,0.0348,0.00172,0.00651,0.175,0.238,122.133,4
2WK7VPlX7iu4AIL8TFqFHk,"Mudhouse Mansion","Whispers In The Speech Machine","The Laughing Chimes",2025-01-31,204645,19,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:26:42Z,"jangle pop,power pop","Slumberland Records LLC",0.349,0.592,2,-5.57,1,0.0317,0.000602,0.489,0.119,0.346,125.484,4
23YOFqNZPm0v7HU5UesjAI,"Yellow Tigers","Circle of Giants","moe.",2025-01-31,415823,30,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:32:31Z,"newgrass","ATO Records",0.463,0.835,11,-4.87,1,0.0484,0.00515,0.0437,0.146,0.649,142.921,4
5qUNlvR3TIkpvKKU5dGx0L,"Bat Country","Circle of Giants","moe.",2025-01-31,514055,29,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:32:31Z,"newgrass","ATO Records",0.454,0.831,7,-5.451,1,0.0503,0.0419,0.365,0.0923,0.587,122.305,4
35AYkqiwDI94KdZp4ppds3,"Giants","Circle of Giants","moe.",2025-01-31,501435,28,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:32:31Z,"newgrass","ATO Records",0.375,0.777,6,-5.269,0,0.0534,0.489,0.803,0.138,0.483,81.707,4
4iyad1yWWFINqz9C3Bo7FY,"Band In The Sky","Circle of Giants","moe.",2025-01-31,720040,27,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:32:31Z,"newgrass","ATO Records",0.453,0.67,0,-6.388,1,0.0281,0.293,0.424,0.321,0.443,90.021,4
1tkdm9BW18RM1rVqgk2IOB,"In Stride","Circle of Giants","moe.",2025-01-31,254314,29,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:32:31Z,"newgrass","ATO Records",0.322,0.83,6,-5.14,1,0.0391,0.153,0.338,0.148,0.45,172.73,4
0fM3dBDRwzxiuNM68f1FqW,"Tomorrow Is Another Day","Circle of Giants","moe.",2025-01-31,423327,25,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:32:31Z,"newgrass","ATO Records",0.521,0.883,7,-4.728,1,0.0409,0.0594,0.588,0.0858,0.324,96.777,4
0AKEDmFzkgaaIZmz1jXNCo,"Don'tcha Know","Circle of Giants","moe.",2025-01-31,206288,25,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:32:31Z,"newgrass","ATO Records",0.481,0.861,2,-5.368,0,0.049,0.312,0.00185,0.104,0.481,151.248,4
2mYLb9eCHXCUJ9Ih0t3WIR,"Beautiful Mess","Circle of Giants","moe.",2025-01-31,331453,25,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:32:31Z,"newgrass","ATO Records",0.361,0.82,0,-4.464,1,0.0526,0.123,0.0294,0.0755,0.344,127.554,4
1od4SjAOzh1rOf30IZWkyS,"Ups and Downs","Circle of Giants","moe.",2025-01-31,235545,24,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:32:31Z,"newgrass","ATO Records",0.501,0.64,0,-6.198,1,0.041,0.219,0.000469,0.0901,0.169,82.952,4
6NyGfJ6LZgFPYYhayZIdep,"Living Again","Circle of Giants","moe.",2025-01-31,518492,23,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:32:31Z,"newgrass","ATO Records",0.348,0.714,9,-6.62,1,0.0561,0.215,0.346,0.0784,0.287,126.694,4
0MGeuITF8Fd0QgZt5jX0pu,"Millions of Armies (Wipe 'Em Out)","Downstate","Prison",2025-01-31,399306,18,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:33:31Z,"psychedelic pop","Drag City",0.127,0.854,2,-8.009,1,0.0744,0.026,0.725,0.593,0.0695,147.602,4
59MvWn0jZ0Hwoav9sjbMyR,"Crocodile (Alligator)","Downstate","Prison",2025-01-31,66480,15,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:33:31Z,"psychedelic pop","Drag City",0.467,0.685,11,-11.034,0,0.0591,0.103,0.151,0.466,0.567,120.258,4
5GL8yShLmI8X1tJZ6IGdkR,"Traveling Lady (In Prison)","Downstate","Prison",2025-01-31,349426,13,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:33:31Z,"psychedelic pop","Drag City",0.217,0.489,9,-9.451,1,0.035,0.248,0.772,0.139,0.104,133.311,4
7qmR5Va7RqLDBzZvyvRVps,"Up in a Tree","Downstate","Prison",2025-01-31,124053,14,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:33:31Z,"psychedelic pop","Drag City",0.246,0.788,2,-7.431,1,0.0333,0.000117,0.955,0.186,0.582,129.028,4
0Yyob0klw9fTIt2jGEA1hq,"Eyes For Keys","Downstate","Prison",2025-01-31,377480,10,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:33:31Z,"psychedelic pop","Drag City",0.17,0.888,9,-6.626,1,0.0606,0.000825,0.699,0.0599,0.0393,139.875,4
3tQRtRTmK7n7PA1uNUv4E2,"That's My Noise","Downstate","Prison",2025-01-31,403293,9,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:33:31Z,"psychedelic pop","Drag City",0.176,0.779,2,-8.017,1,0.0462,0.377,0.83,0.137,0.222,145.727,4
00RUemLJzrlGlTe7ECEpgG,"Where's My Food","Downstate","Prison",2025-01-31,189640,11,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:33:31Z,"psychedelic pop","Drag City",0.367,0.771,9,-8.655,1,0.0466,0.0385,0.195,0.321,0.321,112.364,4
5mwZK0gjwje3mxkVygsecY,"In The Tall Grass","Downstate","Prison",2025-01-31,65613,7,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:33:31Z,"psychedelic pop","Drag City",0.299,0.316,7,-15.614,1,0.0316,0.308,0.17,0.188,0.256,152.09,3
7qy0exxLkU3sSJL83L7Tps,"Made For You","Downstate","Prison",2025-01-31,300720,7,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:33:31Z,"psychedelic pop","Drag City",0.422,0.517,2,-9.244,1,0.027,0.193,0.592,0.18,0.238,141.598,4
2e7V1KgsRN2wqxzIY8pe2b,"Down To County","Downstate","Prison",2025-01-31,260256,7,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:33:31Z,"psychedelic pop","Drag City",0.439,0.529,11,-7.64,1,0.0296,0.0961,0.78,0.091,0.469,80.35,3
0whJRGMkrxWKGDfx2Qtk0V,"if pain could talk, what would it say?","RESTORATION","RØRY",2025-01-31,130353,41,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:34:26Z,"","SADCØRE",0.448,0.687,2,-6.328,1,0.122,0.112,0,0.126,0.142,78.011,4
4cGYtseyvwuYrsIj7o3MVf,"In The Bible","RESTORATION","RØRY",2025-01-31,188496,40,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:34:26Z,"","SADCØRE",0.41,0.926,2,-3.571,0,0.0946,0.0134,0,0.098,0.275,151.022,4
5LopAKz9awEI5j1CIABwg4,"WOLVES","RESTORATION","RØRY",2025-01-31,177349,45,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:34:26Z,"","SADCØRE",0.374,0.749,4,-5.2,0,0.0379,0.0081,0,0.223,0.293,177.93,4
4hduIznujNWyyLbwz3dn9w,"hold on","RESTORATION","RØRY,Roxanne Emery",2025-01-31,158750,40,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:34:26Z,"trance,progressive trance","SADCØRE",0.665,0.66,5,-6.448,0,0.0638,0.216,0,0.298,0.199,149.777,4
6A55QhcTRcEnYFt4EbpECS,"BLOSSOM","RESTORATION","RØRY",2025-01-31,174187,40,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:34:26Z,"","SADCØRE",0.59,0.822,2,-3.588,0,0.0318,0.00635,0.00122,0.117,0.294,106.005,4
4ffNAEn3hGziJ7PRy5sMnO,"Sherlock Holmes","RESTORATION","RØRY",2025-01-31,192123,39,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:34:26Z,"","SADCØRE",0.534,0.719,11,-6.312,1,0.0383,0.136,0.00000128,0.14,0.481,149.963,4
4sCK59CZAPbqR5maMJ0cwj,"One Drink Away","RESTORATION","RØRY",2025-01-31,132296,38,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:34:26Z,"","SADCØRE",0.551,0.503,2,-7.73,1,0.0368,0.611,0,0.122,0.426,144.981,4
08IBNS9D5xdD70GL8pBtFQ,"MORALITY $UICIDE","RESTORATION","RØRY",2025-01-31,161282,38,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:34:26Z,"","SADCØRE",0.489,0.885,5,-4.541,1,0.0632,0.0207,0.0000229,0.0912,0.282,94.984,4
6PRbsAElE7h5fRQKbQyiaH,"SORRY I'M LATE","RESTORATION","RØRY",2025-01-31,195401,40,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:34:26Z,"","SADCØRE",0.461,0.908,4,-4.535,1,0.0613,0.00143,0,0.347,0.413,76.985,4
1kp1YdzRR33psKTBAyeEdv,"The Atheist","RESTORATION","RØRY",2025-01-31,194524,39,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T19:34:26Z,"","SADCØRE",0.429,0.449,9,-8.097,1,0.0499,0.395,0,0.13,0.174,143.817,4
1nIxM8FaifddBOykS6n0a0,"Short Pieces","I'm Just Say'n","Joe Mcphee",2025-01-31,138727,17,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T20:30:41Z,"free jazz,avant-garde,jazz","Smalltown Supersound",0.349,0.36,11,-14.638,1,0.13,0.0635,0.0000044,0.347,0.309,81.539,4
03GZFZdiGcfUSTgXVDpLHH,"When I Grow Up","I'm Just Say'n","Joe Mcphee",2025-01-31,292463,14,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T20:30:41Z,"free jazz,avant-garde,jazz","Smalltown Supersound",0.448,0.0764,7,-18.232,0,0.113,0.297,0.000155,0.116,0.0613,146.666,5
6yV1dlp895xSH8gl2lWuHT,"They Both Could Fly","I'm Just Say'n","Joe Mcphee",2025-01-31,259112,11,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T20:30:41Z,"free jazz,avant-garde,jazz","Smalltown Supersound",0.46,0.19,1,-15.398,1,0.0858,0.907,0.000237,0.366,0.337,141.513,3
0Qdq9pcoQ0ZvG0mSr3U7ea,"Guitar","I'm Just Say'n","Joe Mcphee",2025-01-31,248420,9,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T20:30:41Z,"free jazz,avant-garde,jazz","Smalltown Supersound",0.487,0.523,5,-8.109,0,0.331,0.18,0,0.297,0.214,130.783,3
37XbLRFaOr9X5KiHDhjugG,"I'm Just Say'n","I'm Just Say'n","Joe Mcphee",2025-01-31,139317,10,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T20:30:41Z,"free jazz,avant-garde,jazz","Smalltown Supersound",0.563,0.473,7,-9.726,1,0.491,0.847,0,0.146,0.423,81.577,3
0rpy4A1jQIzN3wXIujufy5,"NYC Nostalgia Redux","I'm Just Say'n","Joe Mcphee",2025-01-31,273994,7,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T20:30:41Z,"free jazz,avant-garde,jazz","Smalltown Supersound",0.697,0.417,2,-13.099,1,0.449,0.576,0,0.364,0.483,85.703,4
2psfOBtfm1NAvFVsuu5i7Z,"The Dream Book","I'm Just Say'n","Joe Mcphee",2025-01-31,340548,7,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T20:30:41Z,"free jazz,avant-garde,jazz","Smalltown Supersound",0.216,0.377,5,-12.95,1,0.0492,0.857,0.963,0.29,0.0584,168.889,4
1QPGvzIOjN0ttSQjqOjXzl,"Words","I'm Just Say'n","Joe Mcphee",2025-01-31,246584,7,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T20:30:41Z,"free jazz,avant-garde,jazz","Smalltown Supersound",0.627,0.246,1,-17.168,1,0.752,0.639,0,0.152,0.258,112.793,3
