Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:226ut3LML96VX6Kqwo2rWR,"Dirt","Send A Prayer My Way","Julien Baker,TORRES",2025-04-18,277299,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:36:50Z,"art pop","Matador",0.497,0.29,7,-10.365,1,0.0274,0.736,0,0.178,0.376,80.79,4
spotify:track:5it3ewecYnjQwFjnaKaUOt,"The Only Marble I've Got Left","Send A Prayer My Way","Julien Baker,TORRES",2025-04-18,165213,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:36:50Z,"art pop","Matador",0.624,0.484,2,-7.257,1,0.029,0.088,0.000013,0.382,0.537,131.936,4
spotify:track:27Xxf6AtaSpXE47Xzvua9r,"Sugar in the Tank","Send A Prayer My Way","Julien Baker,TORRES",2025-04-18,222654,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:36:50Z,"art pop","Matador",0.637,0.817,7,-5.157,1,0.0269,0.156,0.00633,0.14,0.647,127.861,4
spotify:track:27fkRoVhHpHBKsDLZnC9my,"Bottom of a Bottle","Send A Prayer My Way","Julien Baker,TORRES",2025-04-18,236022,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:36:50Z,"art pop","Matador",0.466,0.52,2,-6.524,1,0.0321,0.221,0.0000561,0.123,0.247,152.231,4
spotify:track:3eBgrFwdw9T0C6wjEJpIH1,"Downhill Both Ways","Send A Prayer My Way","Julien Baker,TORRES",2025-04-18,201508,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:36:50Z,"art pop","Matador",0.516,0.525,2,-6.931,1,0.0297,0.483,0.00252,0.122,0.294,153.889,4
spotify:track:3cPn8lI6UcINxV4UCwTKZb,"No Desert Flower","Send A Prayer My Way","Julien Baker,TORRES",2025-04-18,198410,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:36:50Z,"art pop","Matador",0.58,0.51,2,-7.57,0,0.0315,0.272,0.0158,0.103,0.403,117.878,4
spotify:track:6dpA6VmnSVomHBk103G2lR,"Tape Runs Out","Send A Prayer My Way","Julien Baker,TORRES",2025-04-18,201808,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:36:50Z,"art pop","Matador",0.574,0.555,2,-5.737,1,0.0254,0.0483,0.0168,0.118,0.421,134.986,4
spotify:track:3W5X2EOeqTPI77V3gfosm2,"Off the Wagon","Send A Prayer My Way","Julien Baker,TORRES",2025-04-18,215711,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:36:50Z,"art pop","Matador",0.657,0.486,7,-6.627,1,0.0253,0.0374,0.00297,0.134,0.206,126.043,4
spotify:track:3qQR42UkN38B09iUuPujiE,"Tuesday","Send A Prayer My Way","Julien Baker,TORRES",2025-04-18,216082,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:36:50Z,"art pop","Matador",0.442,0.487,7,-8.301,1,0.0334,0.43,0.00000976,0.174,0.328,134.289,4
spotify:track:79n8JVMRGBl5NLq5STJNHW,"Showdown","Send A Prayer My Way","Julien Baker,TORRES",2025-04-18,173909,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:36:50Z,"art pop","Matador",0.514,0.188,2,-9.861,1,0.0275,0.915,0.000173,0.13,0.14,80.078,4
spotify:track:6iswrVICxOaLvZGU03Snvf,"Sylvia","Send A Prayer My Way","Julien Baker,TORRES",2025-04-18,140193,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:36:50Z,"art pop","Matador",0.628,0.544,9,-6.352,1,0.029,0.329,0.00000112,0.34,0.409,90.056,4
spotify:track:4xBqDpbqggoC6Q2KtuTxir,"Goodbye Baby","Send A Prayer My Way","Julien Baker,TORRES",2025-04-18,133576,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:36:50Z,"art pop","Matador",0.509,0.506,4,-9.211,0,0.0537,0.484,0,0.273,0.669,92.926,4
spotify:track:1zmg4UMFJKSlsi5UNRl7pH,"Brown's Dream","Brown's Dream","Rhiannon Giddens,Justin Robinson",2025-04-17,160292,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:12Z,"folk,americana,bluegrass","Nonesuch",0.559,0.366,2,-11.466,1,0.0495,0.876,0.573,0.276,0.687,137.846,4
spotify:track:1zO954mC2obIgmAfmpJosu,"John Henry","Brown's Dream","Rhiannon Giddens,Justin Robinson",2025-04-17,198522,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:12Z,"folk,americana,bluegrass","Nonesuch",0.57,0.447,7,-10.746,1,0.038,0.847,0.0191,0.226,0.502,131.559,4
spotify:track:4ACfcqdeE4UpMNHbEiWY3t,"Molly Put the Kettle On","Brown's Dream","Rhiannon Giddens,Justin Robinson",2025-04-17,91711,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:12Z,"folk,americana,bluegrass","Nonesuch",0.71,0.562,0,-9.837,1,0.0369,0.767,0.937,0.372,0.967,137.63,4
spotify:track:3FuC7NHsGRfhw9BYosCDpv,"Country Waltz","Brown's Dream","Rhiannon Giddens,Justin Robinson",2025-04-17,121965,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:12Z,"folk,americana,bluegrass","Nonesuch",0.461,0.22,0,-12.991,1,0.0614,0.958,0.00316,0.158,0.906,133.886,3
spotify:track:1Y9de0DXwV9g9v9v5Qcbge,"Going to Raleigh","Brown's Dream","Rhiannon Giddens,Justin Robinson",2025-04-17,148187,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:12Z,"folk,americana,bluegrass","Nonesuch",0.527,0.405,0,-9.54,1,0.0794,0.826,0.061,0.225,0.696,140.557,4
spotify:track:018892koYlUtQxqzlfRmA2,"Marching Jaybird","Brown's Dream","Rhiannon Giddens,Justin Robinson",2025-04-17,137162,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:12Z,"folk,americana,bluegrass","Nonesuch",0.376,0.343,7,-12.113,1,0.042,0.893,0.914,0.232,0.409,97.48,4
spotify:track:6AYHdRfH8BDPQbx3qmkuIR,"Hook and Line","Brown's Dream","Rhiannon Giddens,Justin Robinson",2025-04-17,150781,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:12Z,"folk,americana,bluegrass","Nonesuch",0.748,0.45,0,-9.617,1,0.0417,0.781,0.688,0.325,0.821,130.458,4
spotify:track:1bsiKLp8DLfkXaqziaxoUL,"Thee Black Boltz","Thee Black Boltz","Tunde Adebimpe",2025-04-18,36792,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:36Z,"","Sub Pop Records",0.68,0.465,8,-17.054,0,0.819,0.994,0.0103,0.577,0.583,139.73,5
spotify:track:3ffpAgPusYqOoQJmKWtnbW,"Magnetic","Thee Black Boltz","Tunde Adebimpe",2025-04-18,150908,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:36Z,"","Sub Pop Records",0.638,0.94,4,-5.194,0,0.0678,0.0484,0.284,0.142,0.411,168.909,4
spotify:track:6J3E9EiYEdhYtlVVCIm8u9,"Ate The Moon","Thee Black Boltz","Tunde Adebimpe",2025-04-18,241494,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:36Z,"","Sub Pop Records",0.564,0.818,7,-6.749,1,0.0649,0.0034,0.269,0.231,0.5,175.989,4
spotify:track:3hEOMMu1Vrh1h7uiWNlBts,"Pinstack","Thee Black Boltz","Tunde Adebimpe",2025-04-18,187697,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:36Z,"","Sub Pop Records",0.692,0.685,7,-4.015,1,0.0423,0.193,0.00000234,0.0633,0.713,129.986,4
spotify:track:2doPezLWkI0iDQAV17iYOQ,"Drop","Thee Black Boltz","Tunde Adebimpe",2025-04-18,256819,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:36Z,"","Sub Pop Records",0.774,0.568,0,-6.959,1,0.0312,0.361,0.00876,0.089,0.256,111.018,4
spotify:track:3m9OZckgw1DpS717TxK7IM,"ILY","Thee Black Boltz","Tunde Adebimpe",2025-04-18,173611,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:36Z,"","Sub Pop Records",0.604,0.341,0,-13.631,1,0.0309,0.736,0.406,0.0975,0.0787,120.017,4
spotify:track:2VwSrb4Z3L1zfkbajWDjJP,"The Most","Thee Black Boltz","Tunde Adebimpe",2025-04-18,234308,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:36Z,"","Sub Pop Records",0.797,0.542,8,-6.713,1,0.0926,0.0584,0.0139,0.0791,0.599,83.009,4
spotify:track:1g9o6MNw8DQEFGmKQwbyYa,"God Knows","Thee Black Boltz","Tunde Adebimpe",2025-04-18,228389,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:36Z,"","Sub Pop Records",0.549,0.567,8,-7.373,0,0.0303,0.37,0.00377,0.152,0.854,179.979,4
spotify:track:3uYHulBclktzuV94Zj36mc,"Blue","Thee Black Boltz","Tunde Adebimpe",2025-04-18,183723,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:36Z,"","Sub Pop Records",0.737,0.677,7,-7.562,1,0.056,0.102,0.063,0.303,0.184,120.02,4
spotify:track:4KpEEIxcPnLrbt43WEmyix,"Somebody New","Thee Black Boltz","Tunde Adebimpe",2025-04-18,178441,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:36Z,"","Sub Pop Records",0.621,0.889,1,-5.69,1,0.0377,0.00507,0.00779,0.0763,0.625,125.992,4
spotify:track:46OKtXwvuJdNt471AyCsAs,"Streetlight Nuevo","Thee Black Boltz","Tunde Adebimpe",2025-04-18,249307,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:36Z,"","Sub Pop Records",0.757,0.637,4,-8.958,0,0.0702,0.213,0.166,0.121,0.415,124.029,4
spotify:track:6OPOS6ZDV0ULyZ5aB9GXvT,"Disappearances and Losses","A Study of Losses","Beirut",2025-04-18,144125,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.235,0.0351,6,-24.191,1,0.0427,0.982,0.873,0.11,0.0385,70.555,4
spotify:track:7FY4Jmu7iWfgi0xDiK77QY,"Forest Encyclopedia","A Study of Losses","Beirut",2025-04-18,229573,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.545,0.335,5,-10.311,0,0.0264,0.219,0.00504,0.0919,0.0848,131.593,4
spotify:track:7KrwkDn4CuisrogwEGbBcz,"Oceanus Procellarum","A Study of Losses","Beirut",2025-04-18,144029,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.19,0.154,5,-13.013,0,0.0358,0.663,0.823,0.0834,0.0781,71.747,4
spotify:track:3imSNF31ZSYcLdM7zbGDBd,"Villa Sacchetti","A Study of Losses","Beirut",2025-04-18,206356,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.612,0.265,5,-11.531,1,0.029,0.926,0.0000759,0.103,0.237,112.393,3
spotify:track:54BMOMQ715ZXGKGuNdOaPK,"Mare Crisium","A Study of Losses","Beirut",2025-04-18,166473,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.421,0.151,1,-11.673,1,0.0282,0.87,0.832,0.0872,0.125,86.536,4
spotify:track:2jYirZTRXn8OPcqrwqE3De,"Garbo's Face","A Study of Losses","Beirut",2025-04-18,190056,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.367,0.602,0,-8.673,1,0.031,0.392,0.691,0.36,0.482,166.772,4
spotify:track:1x6PGFSkljm0ok9Iti0yBH,"Mare Imbrium","A Study of Losses","Beirut",2025-04-18,131463,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.132,0.157,3,-13.151,1,0.0391,0.974,0.853,0.0921,0.032,74.376,1
spotify:track:2adJmzCUf7UNxSK7KHybo1,"Tuanaki Atoll","A Study of Losses","Beirut",2025-04-18,202636,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.499,0.535,7,-7.718,1,0.0233,0.774,0.00326,0.109,0.527,87.463,3
spotify:track:50GD772zHLlqD0KlJt7YJc,"Mare Serinitatis","A Study of Losses","Beirut",2025-04-18,141437,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.412,0.108,10,-16.352,1,0.031,0.992,0.943,0.11,0.244,101.76,4
spotify:track:2lXcqdC9jF4cuDjmGQNw8m,"Guericke's Unicorn","A Study of Losses","Beirut",2025-04-18,264205,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.764,0.444,9,-10.564,1,0.0325,0.156,0.299,0.0769,0.798,114.367,4
spotify:track:02orOucLCGewbpKv4VUQh5,"Mare Humorum","A Study of Losses","Beirut",2025-04-18,158342,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.438,0.257,5,-12.514,1,0.0313,0.947,0.849,0.174,0.171,111.938,4
spotify:track:1VPOhZzWDjLRPpLm0bNUQt,"Sappho's Poems","A Study of Losses","Beirut",2025-04-18,150517,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.104,0.129,10,-13.589,1,0.033,0.96,0.0832,0.111,0.0392,73.37,3
spotify:track:2hJRxvBE2yyEM0XugUKoRC,"Ghost Train","A Study of Losses","Beirut",2025-04-18,221544,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.531,0.556,3,-10.626,1,0.0294,0.498,0.835,0.102,0.241,76.026,4
spotify:track:285FVMKSdGQ5YzBGeqKdIA,"Caspian Tiger","A Study of Losses","Beirut",2025-04-18,238874,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.0731,0.23,5,-10.393,0,0.0355,0.901,0.019,0.122,0.111,69.191,4
spotify:track:4e2BKBmouFE4G6F7v6gCy0,"Mani's 7 Books","A Study of Losses","Beirut",2025-04-18,190814,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.642,0.411,4,-10.234,0,0.027,0.439,0.846,0.119,0.661,131.461,4
spotify:track:1X3c8fuxBXRdDfcyiTEegl,"Moon Voyager","A Study of Losses","Beirut",2025-04-18,227389,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.238,0.297,10,-9.425,1,0.0282,0.939,0.134,0.11,0.166,105.892,4
spotify:track:61zm4idPkAvGQpzvaRMpQ9,"Mare Nectaris","A Study of Losses","Beirut",2025-04-18,222632,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.19,0.236,4,-20.598,1,0.0539,0.972,0.834,0.0811,0.217,80.117,3
spotify:track:20vSao6JfRKsOp9Xln4IwO,"Mare Tranquillitatis","A Study of Losses","Beirut",2025-04-18,207104,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:48Z,"chamber pop,baroque pop,indie folk","Pompeii Records",0.305,0.249,5,-13.241,1,0.0352,0.957,0.00345,0.115,0.334,50.904,4
spotify:track:3i1EggG9Jhiiz4foKTMuSh,"I'll Know It's Right","Simplify","Sarah Siskind",2025-04-18,182212,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:53Z,"","Modern Appalachia Records",0.612,0.403,4,-8.802,1,0.0448,0.699,0,0.0988,0.687,80.375,4
spotify:track:1VuqamAnhZ78QxHyIjR9MD,"The Stage","Simplify","Sarah Siskind",2025-04-18,198589,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:53Z,"","Modern Appalachia Records",0.619,0.397,3,-6.036,1,0.0328,0.836,0,0.104,0.399,127.366,4
spotify:track:63hRc6yPhngNIpxdG8LpdZ,"Phoenix","Simplify","Sarah Siskind",2025-04-18,138667,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:53Z,"","Modern Appalachia Records",0.625,0.323,4,-7.212,1,0.0355,0.834,0.00000745,0.112,0.303,94.335,4
spotify:track:5DBobx2y6aORu7irKu0ICU,"Love Me Anyway","Simplify","Sarah Siskind",2025-04-18,150479,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:53Z,"","Modern Appalachia Records",0.537,0.293,8,-8.913,1,0.0381,0.818,0,0.181,0.461,87.641,4
spotify:track:3c4j93Cf4QItPbQDCGuKKM,"Simplify","Simplify","Sarah Siskind",2025-04-18,204456,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:53Z,"","Modern Appalachia Records",0.57,0.362,2,-5.592,1,0.0282,0.764,0,0.102,0.525,141.707,4
spotify:track:73Kzr2EHwZBemxC9glNaWY,"Authentic Love","Simplify","Sarah Siskind",2025-04-18,248853,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:53Z,"","Modern Appalachia Records",0.452,0.335,11,-7.548,0,0.0295,0.598,0,0.0983,0.298,128.222,3
spotify:track:691bPBKBB6Aj0hOrPUlkHF,"Rose Bud Thorn","Simplify","Sarah Siskind",2025-04-18,245818,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:53Z,"","Modern Appalachia Records",0.627,0.281,3,-6.837,1,0.0421,0.53,0,0.186,0.298,130.556,4
spotify:track:3V912HOIXgKsfEw4QXEKuh,"Come on Heart","Simplify","Sarah Siskind",2025-04-18,198425,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:53Z,"","Modern Appalachia Records",0.653,0.381,2,-6.875,1,0.0362,0.49,0,0.341,0.326,79.926,4
spotify:track:1h7BHChuWoa3TGYTmPUI2X,"Straight Shooter","Simplify","Sarah Siskind",2025-04-18,159117,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:53Z,"","Modern Appalachia Records",0.563,0.455,11,-5.141,1,0.033,0.684,0,0.127,0.388,126.9,3
spotify:track:21eaQav7FwDMMQTYoB5BFV,"About Last Night","Simplify","Sarah Siskind",2025-04-18,217262,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:53Z,"","Modern Appalachia Records",0.591,0.277,4,-5.353,1,0.0344,0.755,0.00000296,0.107,0.284,119.18,4
spotify:track:6lVDeI919AnhZErSJaefzy,"Heavenly Father","Simplify","Sarah Siskind",2025-04-18,160226,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:53Z,"","Modern Appalachia Records",0.484,0.218,5,-5.278,1,0.0477,0.581,0,0.33,0.506,94.241,4
spotify:track:7hN3zwT7reJDSsv4KL4NH6,"Hello Song","Simplify","Sarah Siskind",2025-04-18,127127,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:37:53Z,"","Modern Appalachia Records",0.438,0.265,8,-6.479,1,0.0356,0.832,0,0.145,0.424,148.069,4
spotify:track:5Xsi9X0ydSLoSVVmwlNfQR,"A Música Na Minha Fantasia","Adrian Younge presents Something About April III","Adrian Younge",2025-04-18,140194,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:38:19Z,"","Linear Labs",0.574,0.789,6,-4.711,1,0.135,0.301,0.406,0.121,0.53,80.076,4
spotify:track:6UQ26Pjdx5vWBJfG7csg4u,"O Som do Amor","Adrian Younge presents Something About April III","Adrian Younge",2025-04-18,204738,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:38:19Z,"","Linear Labs",0.487,0.629,5,-6.522,0,0.0248,0.422,0.00687,0.172,0.399,79.946,4
spotify:track:7pFx5DgEfZ0HbBdfpIK2Wc,"Poxa Meu Amor","Adrian Younge presents Something About April III","Adrian Younge,Céu",2025-04-18,175796,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:38:19Z,"nova mpb,mpb","Linear Labs",0.497,0.656,10,-7.224,1,0.0388,0.056,0.000118,0.548,0.27,90.174,3
spotify:track:311455RS4qGU0vigcgzMqR,"Nos Somos as Estrelas","Adrian Younge presents Something About April III","Adrian Younge",2025-04-18,142257,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:38:19Z,"","Linear Labs",0.547,0.766,11,-7.681,0,0.0373,0.0397,0.0628,0.117,0.355,153.631,4
spotify:track:0UQSa14kedYss43vqGyaP9,"Ainda Preciso do Sol","Adrian Younge presents Something About April III","Adrian Younge",2025-04-18,183173,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:38:19Z,"","Linear Labs",0.705,0.72,4,-8.175,0,0.0432,0.0949,0.0308,0.075,0.761,154.71,4
spotify:track:3mrZEBBswON1Ewxt9LIl0r,"Esperando por Voce","Adrian Younge presents Something About April III","Adrian Younge",2025-04-18,191244,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:38:19Z,"","Linear Labs",0.392,0.735,5,-6.177,1,0.0437,0.00788,0.000478,0.133,0.232,170.043,4
spotify:track:4NDlRongiWwXbZJcazcOEN,"Nossas Sombras","Adrian Younge presents Something About April III","Adrian Younge",2025-04-18,144136,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:38:19Z,"","Linear Labs",0.496,0.736,4,-7.38,0,0.0504,0.293,0.126,0.123,0.756,158.831,4
spotify:track:5qHpo8koDUleNGWwfHzDUp,"Nunca Estranhos","Adrian Younge presents Something About April III","Adrian Younge",2025-04-18,169573,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:38:19Z,"","Linear Labs",0.703,0.904,4,-6.212,0,0.0245,0.202,0.121,0.398,0.817,95.057,4
spotify:track:20XAzJhPvH50HTIaJVy3KQ,"Sorrir Na Chuva","Adrian Younge presents Something About April III","Adrian Younge",2025-04-18,247570,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:38:19Z,"","Linear Labs",0.767,0.664,0,-8.618,1,0.0364,0.0622,0.0141,0.0907,0.725,99.925,4
spotify:track:6wPozTgIlcHwhqkdWxoI6e,"Into","New Thing","Avery Friedman",2025-04-18,113335,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:40:04Z,"","Audio Antihero",0.381,0.0621,2,-16.235,1,0.0397,0.82,0.777,0.166,0.0384,110.302,3
spotify:track:2WmmyvbTkePnoUejoibJEM,"New Thing","New Thing","Avery Friedman",2025-04-18,215800,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:40:04Z,"","Audio Antihero",0.433,0.702,2,-6.818,1,0.0321,0.0941,0.0119,0.114,0.371,77.132,4
spotify:track:5QHBbtFOONUlDTCZFmlMN7,"Flowers Fell","New Thing","Avery Friedman",2025-04-18,268050,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:40:04Z,"","Audio Antihero",0.39,0.552,1,-8.07,1,0.0272,0.809,0.00642,0.101,0.11,142.82,4
spotify:track:4pp4mq7gWSkLwHXL3oqf7B,"Photo Booth","New Thing","Avery Friedman",2025-04-18,197591,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:40:04Z,"","Audio Antihero",0.561,0.593,11,-8.77,1,0.0295,0.244,0.262,0.231,0.406,114.963,4
spotify:track:3ny3VZwdrAOyhiaaowgPnM,"Finger Painting","New Thing","Avery Friedman",2025-04-18,237331,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:40:04Z,"","Audio Antihero",0.464,0.311,10,-10.574,0,0.0308,0.681,0.284,0.122,0.0706,133.29,4
spotify:track:03mgiAjx0l8mQlrpnmFCt3,"Somewhere to Go","New Thing","Avery Friedman",2025-04-18,211491,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:40:04Z,"","Audio Antihero",0.327,0.403,6,-12.369,1,0.0313,0.852,0.529,0.0973,0.0783,79.759,4
spotify:track:3zshaMYKiVcDIIZcfAI4az,"Biking Standing","New Thing","Avery Friedman",2025-04-18,238711,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:40:04Z,"","Audio Antihero",0.507,0.33,7,-12.301,1,0.0299,0.823,0.102,0.199,0.167,143.904,4
spotify:track:1zE4WpP1Y7UyrYb5TLWsm9,"Nervous","New Thing","Avery Friedman",2025-04-18,221977,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:40:04Z,"","Audio Antihero",0.494,0.296,9,-12.657,1,0.032,0.82,0.0793,0.0843,0.104,147.901,4
spotify:track:2OVZpPo5iPkrTklJTSskcw,"Doorstep","No Caller ID","Trim,Pinch",2025-04-18,138939,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:40:31Z,"grime,dubstep,dub","Tectonic",0.837,0.666,6,-5.941,0,0.292,0.0182,0.00182,0.127,0.226,128.732,4
spotify:track:0nTbY0Ix5BMbUEJDXundNX,"It Don't Work Like That","No Caller ID","Trim,Pinch",2025-04-18,176474,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:40:31Z,"grime,dubstep,dub","Tectonic",0.762,0.765,2,-4.641,1,0.135,0.00261,0.0403,0.0841,0.425,134.001,4
spotify:track:6d60d6sja7MnGddzN6J9rd,"Make This Up","No Caller ID","Trim,Pinch",2025-04-18,152727,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:40:31Z,"grime,dubstep,dub","Tectonic",0.909,0.735,1,-3.723,1,0.23,0.00193,0.0102,0.0444,0.553,102.009,4
spotify:track:4FVnkq0a0PhAng2SUd6pDz,"God Knows","No Caller ID","Trim,Pinch",2025-04-18,237433,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:40:31Z,"grime,dubstep,dub","Tectonic",0.624,0.916,2,-5.737,1,0.507,0.0134,0.00118,0.134,0.157,139.638,4
spotify:track:5Dn7Yd1CJryb3He59hYRIZ,"Smoke","No Caller ID","Trim,Pinch",2025-04-18,208467,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:40:31Z,"grime,dubstep,dub","Tectonic",0.704,0.66,1,-5.898,1,0.0975,0.0363,0.252,0.125,0.115,90.53,5
spotify:track:06Jrrav1KQ6hHzFY7Df8NN,"Clipo Clipo","Our Garden Needs Its Flowers","Jess Sah Bi,Peter One",2018-08-17,226543,35,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:40:55Z,"","Awesome Tapes From Africa",0.66,0.633,2,-8.793,1,0.0483,0.595,0.0000114,0.151,0.521,82.593,4
spotify:track:6GipcZw5e7lrtlQ53dEQBE,"Katin","Our Garden Needs Its Flowers","Jess Sah Bi,Peter One",2018-08-17,216943,22,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:40:55Z,"","Awesome Tapes From Africa",0.725,0.747,9,-6.147,1,0.0473,0.139,0,0.124,0.77,123.313,4
